originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,regionflow_2000,regionflow_2001,regionflow_2002,regionflow_2003,regionflow_2008,regionflow_2009,regionflow_2010,regionflow_2011,countryflow_2000,countryflow_2001,countryflow_2002,countryflow_2003,countryflow_2008,countryflow_2009,countryflow_2010,countryflow_2011
1,urban,1,urban,71,inner  Eisenstadt,65,inner  Weiz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,71,inner  Eisenstadt,67,inner  Braunau am Inn,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,71,inner  Eisenstadt,69,inner  Kufstein,46641,11068,14384,8883,56975,15250,16463,10422,14,1,4,3,16,4,8,2
1,urban,1,urban,71,inner  Eisenstadt,71,inner  Eisenstadt,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,3,outer Wien - Baden,19550,3483,5694,4061,23794,4333,7158,5048,264,0,84,100,109,0,29,126
1,urban,2,intermediate,2,inner  Wien,4,outer Wien,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,5,outer Wien - Bad Voeslau,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,6,outer Wien - Klosterneuburg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,7,outer Wien - Korneuburg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,8,outer Wien - Stockerau,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,10,outer Graz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,12,outer Linz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,14,outer Salzburg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,16,outer Innsbruck,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,18,outer Bregenz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,1,0
1,urban,2,intermediate,2,inner  Wien,20,outer Klagenfurt,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,22,outer Feldkirch,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,24,outer Wels,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,26,outer Leoben,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,28,outer Villach,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,30,outer Wiener Neustadt,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,32,outer Steyr,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,34,outer Knittelfeld,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,36,outer Sankt Poelten,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,38,outer Voecklabruck,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,5,0
1,urban,2,intermediate,2,inner  Wien,40,outer Gmunden,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,42,outer Voitsberg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,1,4,2,1,0
1,urban,2,intermediate,2,inner  Wien,44,outer Krems an der Donau,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,46,outer Wolfsberg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,48,outer Bludenz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,1,3,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,50,outer Amstetten,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,52,outer Lienz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,54,outer Spittal an der Drau,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,56,outer WÜrgl,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,59,outer Schwaz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,62,outer Leibnitz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,64,outer Ried im Innkreis,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,66,outer Weiz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,68,outer Braunau am Inn,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,70,outer Kufstein,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,2,inner  Wien,72,outer Eisenstadt,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,3,outer Wien - Baden,19550,3483,5694,4061,23794,4333,7158,5048,18,2,2,8,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,4,outer Wien,19550,3483,5694,4061,23794,4333,7158,5048,0,0,2,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,5,outer Wien - Bad Voeslau,19550,3483,5694,4061,23794,4333,7158,5048,0,0,1,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,6,outer Wien - Klosterneuburg,19550,3483,5694,4061,23794,4333,7158,5048,4,0,2,0,0,0,0,1
1,urban,2,intermediate,9,inner  Graz,7,outer Wien - Korneuburg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,1,0,0,1,0
1,urban,2,intermediate,9,inner  Graz,8,outer Wien - Stockerau,19550,3483,5694,4061,23794,4333,7158,5048,270,43,76,57,375,54,109,91
1,urban,2,intermediate,9,inner  Graz,10,outer Graz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,12,outer Linz,19550,3483,5694,4061,23794,4333,7158,5048,1253,298,383,190,1598,297,485,320
1,urban,2,intermediate,9,inner  Graz,14,outer Salzburg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,16,outer Innsbruck,19550,3483,5694,4061,23794,4333,7158,5048,29,9,10,3,86,32,28,5
1,urban,2,intermediate,9,inner  Graz,18,outer Bregenz,19550,3483,5694,4061,23794,4333,7158,5048,0,1,2,0,0,0,0,2
1,urban,2,intermediate,9,inner  Graz,20,outer Klagenfurt,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,22,outer Feldkirch,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,24,outer Wels,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,2,0
1,urban,2,intermediate,9,inner  Graz,26,outer Leoben,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,28,outer Villach,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,30,outer Wiener Neustadt,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,32,outer Steyr,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,34,outer Knittelfeld,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,36,outer Sankt Poelten,19550,3483,5694,4061,23794,4333,7158,5048,418,87,114,76,607,136,159,113
1,urban,2,intermediate,9,inner  Graz,38,outer Voecklabruck,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,1,0,0,0,1
1,urban,2,intermediate,9,inner  Graz,40,outer Gmunden,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,42,outer Voitsberg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,44,outer Krems an der Donau,19550,3483,5694,4061,23794,4333,7158,5048,0,1,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,46,outer Wolfsberg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,48,outer Bludenz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,1,0,0,0,1,0
1,urban,2,intermediate,9,inner  Graz,50,outer Amstetten,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,52,outer Lienz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,54,outer Spittal an der Drau,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,1,0
1,urban,2,intermediate,9,inner  Graz,56,outer WÜrgl,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,62,outer Leibnitz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,64,outer Ried im Innkreis,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,66,outer Weiz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,68,outer Braunau am Inn,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,70,outer Kufstein,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,9,inner  Graz,72,outer Eisenstadt,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,3,outer Wien - Baden,19550,3483,5694,4061,23794,4333,7158,5048,1,0,5,3,0,0,1,0
1,urban,2,intermediate,11,inner  Linz,4,outer Wien,19550,3483,5694,4061,23794,4333,7158,5048,0,0,3,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,5,outer Wien - Bad Voeslau,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,1,0
1,urban,2,intermediate,11,inner  Linz,6,outer Wien - Klosterneuburg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,1,2,3,2,0,2
1,urban,2,intermediate,11,inner  Linz,7,outer Wien - Korneuburg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,8,outer Wien - Stockerau,19550,3483,5694,4061,23794,4333,7158,5048,122,28,36,15,182,43,47,42
1,urban,2,intermediate,11,inner  Linz,10,outer Graz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,12,outer Linz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,14,outer Salzburg,19550,3483,5694,4061,23794,4333,7158,5048,46,0,24,16,135,19,55,31
1,urban,2,intermediate,11,inner  Linz,16,outer Innsbruck,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,18,outer Bregenz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,2,0,0,0
1,urban,2,intermediate,11,inner  Linz,20,outer Klagenfurt,19550,3483,5694,4061,23794,4333,7158,5048,0,0,2,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,22,outer Feldkirch,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,24,outer Wels,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,26,outer Leoben,19550,3483,5694,4061,23794,4333,7158,5048,0,1,0,0,1,1,1,0
1,urban,2,intermediate,11,inner  Linz,28,outer Villach,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,1,1,0,2,0
1,urban,2,intermediate,11,inner  Linz,30,outer Wiener Neustadt,19550,3483,5694,4061,23794,4333,7158,5048,11,2,2,2,15,0,7,0
1,urban,2,intermediate,11,inner  Linz,32,outer Steyr,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,34,outer Knittelfeld,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,2,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,36,outer Sankt Poelten,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,38,outer Voecklabruck,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,4,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,40,outer Gmunden,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,1
1,urban,2,intermediate,11,inner  Linz,42,outer Voitsberg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,44,outer Krems an der Donau,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,46,outer Wolfsberg,19550,3483,5694,4061,23794,4333,7158,5048,1,0,0,1,0,0,0,1
1,urban,2,intermediate,11,inner  Linz,48,outer Bludenz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,1,0,1,0
1,urban,2,intermediate,11,inner  Linz,50,outer Amstetten,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,52,outer Lienz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,54,outer Spittal an der Drau,19550,3483,5694,4061,23794,4333,7158,5048,2,1,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,56,outer WÜrgl,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,62,outer Leibnitz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,64,outer Ried im Innkreis,19550,3483,5694,4061,23794,4333,7158,5048,0,0,2,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,66,outer Weiz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,1,0,0,1
1,urban,2,intermediate,11,inner  Linz,68,outer Braunau am Inn,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,70,outer Kufstein,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,11,inner  Linz,72,outer Eisenstadt,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,1,0,0
1,urban,2,intermediate,13,inner  Salzburg,3,outer Wien - Baden,19550,3483,5694,4061,23794,4333,7158,5048,5,0,2,0,0,0,0,2
1,urban,2,intermediate,13,inner  Salzburg,4,outer Wien,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,5,outer Wien - Bad Voeslau,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,1
1,urban,2,intermediate,13,inner  Salzburg,6,outer Wien - Klosterneuburg,19550,3483,5694,4061,23794,4333,7158,5048,0,1,0,0,0,1,0,0
1,urban,2,intermediate,13,inner  Salzburg,7,outer Wien - Korneuburg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,8,outer Wien - Stockerau,19550,3483,5694,4061,23794,4333,7158,5048,1,0,0,0,14,0,5,2
1,urban,2,intermediate,13,inner  Salzburg,10,outer Graz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,12,outer Linz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,14,outer Salzburg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,16,outer Innsbruck,19550,3483,5694,4061,23794,4333,7158,5048,464,109,149,86,462,100,141,104
1,urban,2,intermediate,13,inner  Salzburg,18,outer Bregenz,19550,3483,5694,4061,23794,4333,7158,5048,99,14,41,13,121,20,40,20
1,urban,2,intermediate,13,inner  Salzburg,20,outer Klagenfurt,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,22,outer Feldkirch,19550,3483,5694,4061,23794,4333,7158,5048,3,0,0,2,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,24,outer Wels,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,26,outer Leoben,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,28,outer Villach,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,30,outer Wiener Neustadt,19550,3483,5694,4061,23794,4333,7158,5048,97,7,22,14,105,15,24,29
1,urban,2,intermediate,13,inner  Salzburg,32,outer Steyr,19550,3483,5694,4061,23794,4333,7158,5048,219,40,55,37,273,45,71,59
1,urban,2,intermediate,13,inner  Salzburg,34,outer Knittelfeld,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,36,outer Sankt Poelten,19550,3483,5694,4061,23794,4333,7158,5048,0,0,1,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,38,outer Voecklabruck,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,40,outer Gmunden,19550,3483,5694,4061,23794,4333,7158,5048,9,0,4,2,0,0,1,1
1,urban,2,intermediate,13,inner  Salzburg,42,outer Voitsberg,19550,3483,5694,4061,23794,4333,7158,5048,1,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,44,outer Krems an der Donau,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,46,outer Wolfsberg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,2
1,urban,2,intermediate,13,inner  Salzburg,48,outer Bludenz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,1,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,50,outer Amstetten,19550,3483,5694,4061,23794,4333,7158,5048,29,2,5,2,41,8,15,9
1,urban,2,intermediate,13,inner  Salzburg,52,outer Lienz,19550,3483,5694,4061,23794,4333,7158,5048,2,1,0,1,3,0,2,0
1,urban,2,intermediate,13,inner  Salzburg,54,outer Spittal an der Drau,19550,3483,5694,4061,23794,4333,7158,5048,2,1,0,0,2,1,1,1
1,urban,2,intermediate,13,inner  Salzburg,56,outer WÜrgl,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,62,outer Leibnitz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,64,outer Ried im Innkreis,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,66,outer Weiz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,68,outer Braunau am Inn,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,70,outer Kufstein,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,13,inner  Salzburg,72,outer Eisenstadt,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,3,outer Wien - Baden,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,1,0
1,urban,2,intermediate,15,inner  Innsbruck,4,outer Wien,19550,3483,5694,4061,23794,4333,7158,5048,8,0,4,1,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,5,outer Wien - Bad Voeslau,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,6,outer Wien - Klosterneuburg,19550,3483,5694,4061,23794,4333,7158,5048,1,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,7,outer Wien - Korneuburg,19550,3483,5694,4061,23794,4333,7158,5048,1,0,1,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,8,outer Wien - Stockerau,19550,3483,5694,4061,23794,4333,7158,5048,25,6,4,7,42,4,13,6
1,urban,2,intermediate,15,inner  Innsbruck,10,outer Graz,19550,3483,5694,4061,23794,4333,7158,5048,2368,338,631,518,3020,465,870,636
1,urban,2,intermediate,15,inner  Innsbruck,12,outer Linz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,14,outer Salzburg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,16,outer Innsbruck,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,18,outer Bregenz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,20,outer Klagenfurt,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,22,outer Feldkirch,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,24,outer Wels,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,26,outer Leoben,19550,3483,5694,4061,23794,4333,7158,5048,0,0,1,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,28,outer Villach,19550,3483,5694,4061,23794,4333,7158,5048,37,2,18,9,74,14,24,19
1,urban,2,intermediate,15,inner  Innsbruck,30,outer Wiener Neustadt,19550,3483,5694,4061,23794,4333,7158,5048,32,8,7,8,53,12,13,13
1,urban,2,intermediate,15,inner  Innsbruck,32,outer Steyr,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,34,outer Knittelfeld,19550,3483,5694,4061,23794,4333,7158,5048,96,22,22,19,136,21,34,23
1,urban,2,intermediate,15,inner  Innsbruck,36,outer Sankt Poelten,19550,3483,5694,4061,23794,4333,7158,5048,2,0,0,0,1,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,38,outer Voecklabruck,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,1
1,urban,2,intermediate,15,inner  Innsbruck,40,outer Gmunden,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,1,1,0,0
1,urban,2,intermediate,15,inner  Innsbruck,42,outer Voitsberg,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,44,outer Krems an der Donau,19550,3483,5694,4061,23794,4333,7158,5048,1,1,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,46,outer Wolfsberg,19550,3483,5694,4061,23794,4333,7158,5048,15,3,4,2,29,9,6,6
1,urban,2,intermediate,15,inner  Innsbruck,48,outer Bludenz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,50,outer Amstetten,19550,3483,5694,4061,23794,4333,7158,5048,10,0,4,3,1,2,0,0
1,urban,2,intermediate,15,inner  Innsbruck,52,outer Lienz,19550,3483,5694,4061,23794,4333,7158,5048,9,2,2,2,16,0,11,1
1,urban,2,intermediate,15,inner  Innsbruck,54,outer Spittal an der Drau,19550,3483,5694,4061,23794,4333,7158,5048,1,0,2,0,3,1,1,0
1,urban,2,intermediate,15,inner  Innsbruck,56,outer WÜrgl,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,59,outer Schwaz,19550,3483,5694,4061,23794,4333,7158,5048,15,4,5,3,13,1,5,2
1,urban,2,intermediate,15,inner  Innsbruck,62,outer Leibnitz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,64,outer Ried im Innkreis,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,66,outer Weiz,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,68,outer Braunau am Inn,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,70,outer Kufstein,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,15,inner  Innsbruck,72,outer Eisenstadt,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
1,urban,2,intermediate,17,inner  Bregenz,3,outer Wien - Baden,19550,3483,5694,4061,23794,4333,7158,5048,2,0,1,0,0,1,0,0
1,urban,2,intermediate,17,inner  Bregenz,4,outer Wien,19550,3483,5694,4061,23794,4333,7158,5048,0,0,0,0,0,0,0,0
