originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,countryflow_2000,countryflow_2001,countryflow_2002,countryflow_2003,countryflow_2004,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014,regionflow_2000,regionflow_2001,regionflow_2002,regionflow_2003,regionflow_2004,regionflow_2010,regionflow_2011,regionflow_2012,regionflow_2013,regionflow_2014
30,rural rest,7,Burgenland,30,rural rest,71,Burgenland inner,1113,231,267,233,56,1591,345,396,297,149,1240,251,300,257,65,1717,362,424,325,159
30,rural rest,7,Burgenland,30,rural rest,72,Burgenland outer,127,20,33,24,9,126,17,28,28,10,1240,251,300,257,65,1717,362,424,325,159
30,rural rest,8,Styria,30,rural rest,81,Styria inner,1708,443,451,285,69,2075,530,503,374,165,2204,556,583,357,97,2733,667,660,476,222
30,rural rest,8,Styria,30,rural rest,82,Styria outer,496,113,132,72,28,658,137,157,102,57,2204,556,583,357,97,2733,667,660,476,222
30,rural rest,9,Carinthia,30,rural rest,91,Carinthia inner,1238,276,339,228,52,1305,313,330,237,113,1759,393,466,318,88,2011,428,497,377,182
30,rural rest,9,Carinthia,30,rural rest,92,Carinthia outer,521,117,127,90,36,706,115,167,140,69,1759,393,466,318,88,2011,428,497,377,182
30,rural rest,21,Vienna,30,rural rest,211,Vienna inner,10345,2948,3335,1879,574,11388,3756,3671,1601,738,13136,3438,4083,2429,775,14979,4421,4605,2299,1082
30,rural rest,21,Vienna,30,rural rest,212,Vienna outer,2791,490,748,550,201,3591,665,934,698,344,13136,3438,4083,2429,775,14979,4421,4605,2299,1082
30,rural rest,22,Graz,30,rural rest,221,Graz inner,3207,1071,1007,449,114,4565,2236,1101,483,218,4386,1314,1394,636,163,6292,2572,1539,817,360
30,rural rest,22,Graz,30,rural rest,222,Graz outer,1179,243,387,187,49,1727,336,438,334,142,4386,1314,1394,636,163,6292,2572,1539,817,360
30,rural rest,23,Linz,30,rural rest,231,Linz inner,2362,732,694,395,107,2979,946,914,461,171,3675,1052,1095,593,165,4662,1304,1411,788,282
30,rural rest,23,Linz,30,rural rest,232,Linz outer,1313,320,401,198,58,1683,358,497,327,111,3675,1052,1095,593,165,4662,1304,1411,788,282
30,rural rest,24,Salzburg,30,rural rest,241,Salzburg inner,1857,432,644,354,118,1822,488,600,320,171,2589,616,872,464,152,2634,638,872,505,219
30,rural rest,24,Salzburg,30,rural rest,242,Salzburg outer,732,184,228,110,34,812,150,272,185,48,2589,616,872,464,152,2634,638,872,505,219
30,rural rest,25,Innsbruck,30,rural rest,251,Innsbruck inner,1894,540,616,338,106,2548,1103,694,339,135,2369,649,769,425,124,3017,1203,837,446,167
30,rural rest,25,Innsbruck,30,rural rest,252,Innsbruck outer,475,109,153,87,18,469,100,143,107,32,2369,649,769,425,124,3017,1203,837,446,167
30,rural rest,26,Klagenfurt,30,rural rest,261,Klagenfurt inner,1270,268,391,270,52,1569,451,442,294,118,1830,381,545,388,83,2077,534,562,378,175
30,rural rest,26,Klagenfurt,30,rural rest,262,Klagenfurt outer,560,113,154,118,31,508,83,120,84,57,1830,381,545,388,83,2077,534,562,378,175
30,rural rest,30,rural rest,30,rural rest,30,rural rest,57466,12162,15689,9683,2820,67699,14196,17622,12238,5362,57466,12162,15689,9683,2820,67699,14196,17622,12238,5362
